time_ms,Ip
1.33140432,41.663244436542186
1.33240432,41.79830838561736
1.33340432,41.92976044439894
1.33440432,42.05705142274218
1.3354043199999999,42.17646345286329
1.33640432,42.294525609039
1.3374043199999999,42.4159025861066
1.33840432,42.534078293214066
1.33940432,42.646634754769934
1.34040432,42.755811096143475
1.34140432,42.862354716864616
1.34240432,42.96365801202353
1.34340432,43.05152243212149
1.34440432,43.12352449472013
1.3454043199999999,43.18638296075761
1.34640432,43.25206278395717
1.3474043199999999,43.32766493907843
1.34840432,43.39866950271801
1.34940432,43.46042618821326
1.35040432,43.52467582869218
1.35140432,43.587129280673366
1.35240432,43.640510395466094
1.3534043199999999,43.68890328877029
1.35440432,43.74253514522661
1.3554043199999999,43.802310988016245
1.35640432,43.8542238377612
1.35740432,43.893577366123964
1.35840432,43.93020308065786
1.35940432,43.96852321940679
1.36040432,44.00438317145529
1.36140432,44.03585850817859
1.36240432,44.06660888949256
1.36340432,44.100101890653775
1.36440432,44.13737707005947
1.36540432,44.17872291574747
1.36640432,44.21734168914634
1.3674043200000001,44.24121271162517
1.36840432,44.25153884754394
1.3694043200000001,44.26088322035315
1.37040432,44.278076635793866
1.37140432,44.30300039439794
1.37240432,44.32285972898791
1.37340432,44.32727638412695
1.37440432,44.33008900276883
1.3754043200000001,44.33786367710792
1.37640432,44.33964590037942
1.3774043200000001,44.332860174909285
1.37840432,44.319210798663676
1.37940432,44.30747678049994
1.38040432,44.30792199641576
1.38140432,44.31720261804958
1.38240432,44.319485076130434
1.38340432,44.30582418547817
1.3844043199999998,44.28627447710312
1.3854043200000001,44.272561678606394
1.38640432,44.26187216862968
1.3874043200000001,44.24766000810541
1.38840432,44.228963346506646
1.38940432,44.20910012629713
1.39040432,44.19194151778112
1.39140432,44.173899808403746
1.39240432,44.149145595550635
1.39340432,44.11612926959822
1.39440432,44.08018960501346
1.3954043200000001,44.05355376300406
1.39640432,44.040244709418346
1.39740432,44.0228519218453
1.39840432,43.992343889614574
1.39940432,43.96222904599654
1.40040432,43.93874327615214
1.40140432,43.918054991282986
1.4024043199999998,43.895767859031366
1.4034043200000001,43.872510655180236
1.40440432,43.85412358780326
1.4054043200000002,43.840105950864654
1.40640432,43.82659737686947
1.40740432,43.80507354131316
1.40840432,43.770171943931985
1.40940432,43.73571612745303
1.41040432,43.71757348479372
1.41140432,43.713531824212396
1.41240432,43.70721226390788
1.4134043200000002,43.69490047936972
1.41440432,43.68480139352812
1.41540432,43.67728839020401
1.41640432,43.66788456410899
1.41740432,43.65732444489515
1.41840432,43.6539762614554
1.41940432,43.66191694192332
1.4204043199999998,43.67906882712293
1.42140432,43.70390748571924
1.42240432,43.72968554631768
1.4234043200000002,43.75374910106427
1.42440432,43.779959972596146
1.42540432,43.81105625959049
1.42640432,43.852378896615676
1.42740432,43.90385954873028
1.4284043199999998,43.96318818828388
1.42940432,44.033266219916754
1.4304043199999998,44.11233109125931
1.4314043200000002,44.19227933583335
1.43240432,44.27115056140076
1.43340432,44.355363384814495
1.43440432,44.44853574716774
1.43540432,44.5505532744948
1.43640432,44.663531772470265
1.43740432,44.78846332015962
1.4384043199999998,44.91794947976888
1.43940432,45.044027072594815
1.44040432,45.17027950847478
1.4414043200000002,45.30829655273686
1.44240432,45.46500400839972
1.44340432,45.633906300922604
1.44440432,45.80682514875588
1.44540432,45.98982983547353
1.4464043199999999,46.18229883912079
1.44740432,46.37406281793409
1.4484043199999999,46.56913547734638
1.4494043200000002,46.772463056941376
1.45040432,46.98507979390291
1.45140432,47.20913878371573
1.45240432,47.43915455696475
1.45340432,47.67336909893544
1.45440432,47.914869815713814
1.45540432,48.15500632973624
1.4564043199999999,48.38755141728956
1.45740432,48.62602952546126
1.4584043199999999,48.88210271228917
1.4594043200000002,49.14973275216164
1.46040432,49.41803777776738
1.46140432,49.68992509259573
1.46240432,49.975197028986486
1.46340432,50.26670095077981
1.4644043199999999,50.5533722220664
1.46540432,50.842407252737644
1.4664043199999999,51.14733849583496
1.46740432,51.46437077965061
1.46840432,51.78393365147707
1.46940432,52.11266809105757
1.47040432,52.45386206408568
1.47140432,52.786954428455374
1.47240432,53.11206734951122
1.47340432,53.45540981964808
1.4744043199999999,53.818596410961504
1.47540432,54.183678130647536
1.4764043199999999,54.542209611152316
1.47740432,54.907360434322925
1.47840432,55.28894716530681
1.47940432,55.6684653864516
1.48040432,56.0302064902059
1.48140432,56.39144283801818
1.4824043199999999,56.769634007687955
1.48340432,57.15708616836491
1.4844043199999999,57.542566145699084
1.48540432,57.93030688794147
1.4864043200000001,58.32696449984297
1.48740432,58.72317175960541
1.4884043200000001,59.10900334663086
1.48940432,59.4918633468219
1.4904043200000001,59.87803876688173
1.49140432,60.26524640931365
1.49240432,60.65418521617187
1.49340432,61.04816361281087
1.49440432,61.452354195385624
1.4954043199999998,61.85478826210152
1.4964043200000001,62.240889406964584
1.49740432,62.62850320728114
1.4984043200000001,63.02914097365817
1.49940432,63.430651233052856
1.50040432,63.82330567157322
1.50140432,64.20892920597743
1.50240432,64.59978201492436
1.50340432,64.9911693112233
1.50440432,65.3655405552837
1.50540432,65.72919609706605
1.5064043200000001,66.09682194303105
1.50740432,66.46596279903969
1.5084043200000001,66.83192832300375
1.50940432,67.19990445433524
1.51040432,67.56986083714685
1.51140432,67.92574378370159
1.51240432,68.25858096191286
1.5134043199999998,68.58790913634482
1.5144043200000001,68.93028471111211
1.51540432,69.2700302102794
1.5164043200000001,69.59389131706229
1.51740432,69.9141415560266
1.51840432,70.2424963555888
1.51940432,70.56663570956584
1.52040432,70.86212916922489
1.52140432,71.14144014413392
1.52240432,71.43398879676107
1.52340432,71.73043992647519
1.5244043200000001,72.01139750079562
1.52540432,72.27963942764183
1.5264043200000001,72.5465155982343
1.52740432,72.80716624249351
1.52840432,73.04909303074072
1.52940432,73.27973563089745
1.53040432,73.5106338191859
1.5314043199999998,73.73655873012854
1.53240432,73.95321402709857
1.53340432,74.17046520316944
1.5344043200000002,74.39147082846512
1.53540432,74.59963958141003
1.53640432,74.78452985412929
1.53740432,74.96420913274824
